album_name,ep,album_release,track_number,track_name,artist,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,lyric
Red (Taylor's Version),False,2021-11-12,7.0,I Almost Do (Taylor's Version),Taylor Swift,2021-11-12,0.511,0.559,4.0,-6.587,1.0,0.0264,0.0167,0.0,0.113,0.248,145.88,4.0,244587.0,False,E,major,E major,"[Verse 1] I bet this time of night, you’re still up I bet you’re tired from a long hard week I bet you’re sitting in your chair by the window Looking out at the city And I bet sometimes you wonder about me [Chorus] And I just want to tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t I almost do, I almost do [Verse 2] I bet you think I either moved on or hate you ‘Cause each time you reach out, there’s no reply I bet it never, ever occurred to you That I can’t say hello to you And risk another goodbye [Chorus] And I just want to tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t I almost do, I almost do [Bridge] Oh, we made quite a mess, babe It’s probably better off this way And I confess, babe In my dreams, you’re touching my face And asking me if I want to try again with you And I almost do [Chorus] And I just want to tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t I almost do, I almost do [Outro] I bet this time of night, you’re still up I bet you’re tired from a long hard week I bet you’re sitting in your chair by the window Looking out at the city And I hope sometimes you wonder about me"
Red (Taylor's Version),False,2021-11-12,8.0,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,2021-11-12,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,4.0,193147.0,False,G,major,G major,"[Verse 1] I remember when we broke up the first time Saying, ""This is it, I've had enough,"" 'cause like We hadn't seen each other in a month When you said you needed ""space"" (what?) Then you come around again and say ""Baby, I miss you and I swear I'm gonna change, trust me"" Remember how that lasted for a day? I say, ""I hate you,"" we break up, you call me, ""I love you"" [Pre-Chorus 1] Ooh-ooh-ooh-ooh-ooh We called it off again last night, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you [Chorus] We are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever getting back together Like, ever [Verse 2] I'm really gonna miss you picking fights And me, falling for it, screaming that I'm right And you would hide away and find your peace of mind With some indie record that's much cooler than mine [Pre-Chorus 2] Ooh-ooh-ooh-ooh-ooh You called me up again tonight, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you [Chorus] We are never, ever, ever getting back together We are never, ever, ever (ever) getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever getting back together [Post-Chorus] Ooh-ooh-ooh-ooh-ooh (yeah) Ooh-ooh-ooh-ooh-ooh (yeah) Ooh-ooh-ooh-ooh-ooh (yeah) Oh-oh-oh [Bridge] I used to think that we were forever, ever And I used to say, ""Never say never"" Ugh, so he calls me up and he's like, ""I still love you"" And I'm like, ""I just- I mean, this is exhausting, you know? Like, we are never getting back together, like, ever"" [Chorus] We are never, ever, ever getting back together We are never, ever, ever (ooh) getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever getting back together [Outro] We (ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) Getting back together We (ooh-ooh-ooh-ooh-ooh, oh, oh, yeah) Getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever getting back together"
Red (Taylor's Version),False,2021-11-12,9.0,Stay Stay Stay (Taylor's Version),Taylor Swift,2021-11-12,0.693,0.681,0.0,-7.039,1.0,0.025,0.0848,0.0,0.0768,0.663,100.02,4.0,205787.0,False,C,major,C major,"[Verse 1] I'm pretty sure we almost broke up last night I threw my phone across the room, at you I was expecting some dramatic turn away But you stayed This morning, I said we should talk about it 'Cause I read you should never leave a fight unresolved That's when you came in wearing a football helmet And said, ""Okay, let's talk"" And I said [Hook] Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay [Verse 2] Before you, I'd only dated self-indulgent takers Who took all of their problems out on me But you carry my groceries and now I'm always laughing And I love you because you have given me No choice but to [Hook] Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay, stay, stay [Bridge] You took the time to memorize me My fears, my hopes, and dreams I just like hanging out with you, all the time All those times that you didn't leave, it's been occurring to me I'd like to hang out with you, for my whole life [Breakdown] Stay, and I'll be loving you for quite some time No one else is gonna love me when I get mad, mad, mad So I think that it's best if we both stay, stay Stay, stay, stay, stay! [Hook] Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay Stay, stay, stay, stay! [Outro] Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay (ha-ha-ha, it's so fun)"
Red (Taylor's Version),False,2021-11-12,10.0,The Last Time (Taylor's Version),Taylor Swift,2021-11-12,0.502,0.534,2.0,-5.954,1.0,0.0278,0.0399,0.0,0.0977,0.155,94.05,4.0,299080.0,False,D,major,D major,"[Verse 1: Gary Lightbody] Find myself at your door Just like all those times before I’m not sure how I got there All roads they lead me here I imagine you are home In your room, all alone And you open your eyes into mine And everything feels better [Pre-Chorus: Taylor Swift & Gary Lightbody] And right before your eyes I'm breaking, no past No reasons why Just you and me [Chorus: Taylor Swift & Gary Lightbody] This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye (eye, eye) [Verse 2: Taylor Swift] You find yourself at my door Just like all those times before You wear your best apology But I was there to watch you leave And all the times I let you in Just for you to go again Disappear when you come back Everything is better [Pre-Chorus: Taylor Swift & Gary Lightbody] And right before your eyes I'm aching, no past Nowhere to hide Just you and me-he-e-he-e-he-e-he-e-he-e-he-e-he-e-he [Chorus: Taylor Swift & Gary Lightbody] This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye (eye, eye) [Guitar Solo] [Bridge: Taylor Swift and Gary Lightbody] This is the last time you tell me I've got it wrong This is the last time I say it's been you all along This is the last time I let you in my door This is the last time, I won't hurt you anymore Oh-ho, oh-ho, oh-ho, oh-ho Oh-ho, oh-ho, oh-ho, oh-ho [Chorus: Taylor Swift & Gary Lightbody] This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye [Outro: Taylor Swift and Gary Lightbody] This is the last time I'm asking you this (This is the last time I'm asking you this) Put my name at the top of your list (Put my name at the top of your list) This is the last time I'm asking you why (This is the last time I'm asking you why) You break my heart in the blink of an eye (You break my heart) [Taylor Swift & Gary Lightbody] This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this"
Red (Taylor's Version),False,2021-11-12,11.0,Holy Ground (Taylor's Version),Taylor Swift,2021-11-12,0.622,0.809,9.0,-5.623,1.0,0.0638,0.0288,0.00218,0.109,0.511,156.894,4.0,202960.0,False,A,major,A major,"[Verse 1] I was reminiscing just the other day While having coffee all alone, and Lord, it took me away Back to a first-glance feeling on New York time Back when you fit in my poems like a perfect rhyme Took off faster than a green light, go Hey, you skip the conversation when you already know I left a note on the door with a joke we'd made And that was the first day [Chorus] And darling, it was good Never looking down And right there where we stood Was holy ground [Verse 2] Spinning like a girl in a brand new dress We had this big wide city all to ourselves We blocked the noise with the sound of, ""I need you"" And for the first time, I had something to lose And I guess we fell apart in the usual way And the story's got dust on every page But sometimes, I wonder how you think about it now And I see your face in every crowd [Chorus] 'Cause darling, it was good Never looking down And right there where we stood Was holy ground [Hook] Tonight, I'm gonna dance For all that we've been through But I don't wanna dance If I'm not dancing with you Tonight, I'm gonna dance Like you were in this room But I don't wanna dance If I'm not dancing with you [Chorus] It was good Never looking down And right there where we stood Was holy ground [Outro] Tonight, I'm gonna dance For all that we've been through But I don't wanna dance If I'm not dancing with you Tonight, I'm gonna dance Like you were in this room But I don't wanna dance If I'm not dancing with you"
Red (Taylor's Version),False,2021-11-12,12.0,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,2021-11-12,0.601,0.406,7.0,-11.827,1.0,0.0275,0.622,9.19e-05,0.133,0.232,130.059,3.0,284773.0,False,G,major,G major,"[Verse 1] Long handwritten note, deep in your pocket Words, how little they mean, when you're a little too late I stood right by the tracks, your face in a locket Good girls, hopeful they'll be and long they will wait [Chorus] We had a beautiful magic love there What a sad, beautiful, tragic love affair [Verse 2] In dreams, I meet you in warm conversation We both wake in lonely beds, different cities And time is taking its sweet time erasing you And you've got your demons And darling, they all look like me [Chorus] 'Cause we had a beautiful magic love there What a sad, beautiful, tragic love affair [Bridge] Distance, timing, breakdown, fighting Silence, the train runs off its tracks Kiss me, try to fix it, could you just try to listen? Hang up, give up, and for the life of us we can't get back [Chorus] A beautiful magic love there What a sad, beautiful, tragic, beautiful, tragic, beautiful What we had, a beautiful magic love there What a sad, beautiful, tragic, love affair We had a beautiful magic love there What a sad, beautiful, tragic love affair"
Red (Taylor's Version),False,2021-11-12,13.0,The Lucky One (Taylor's Version),Taylor Swift,2021-11-12,0.686,0.571,4.0,-7.138,1.0,0.05,0.066,0.0,0.0608,0.538,117.889,4.0,240467.0,False,E,major,E major,"[Verse 1] New to town with a made up name In the angel's city, chasing fortune and fame And the camera flashes make it look like a dream You had it figured out since you were in school Everybody loves pretty, everybody loves cool So overnight, you look like a sixties queen [Pre-Chorus 1] Another name goes up in lights Like diamonds in the sky [Chorus 1] And they’ll tell you now, you’re the lucky one Yeah, they’ll tell you now, you’re the lucky one But can you tell me now, you’re the lucky one? Oh, oh, oh [Verse 2] Now, it’s big black cars and Riviera views And your lover in the foyer doesn’t even know you And your secrets end up splashed on the news front page And they tell you that you’re lucky, but you’re so confused 'Cause you don’t feel pretty, you just feel used And all the young things line up to take your place [Pre-Chorus 2] Another name goes up in lights You wonder if you’ll make it out alive [Chorus 1] And they’ll tell you now, you’re the lucky one Yeah, they’ll tell you now, you’re the lucky one But can you tell me now, you’re the lucky one? Oh, oh, oh [Bridge] It was a few years later, I showed up here And they still tell the legend of how you disappeared How you took the money and your dignity, and got the hell out They say you bought a bunch of land somewhere Chose the rose garden over Madison Square And it took some time, but I understand it now [Pre-Chorus 3] ‘Cause now my name is up in lights But I think you got it right [Chorus 2] Let me tell you now, you’re the lucky one Let me tell you now, you’re the lucky one Let me tell you now, you’re the lucky one, oh, oh, oh And they’ll tell you now, you’re the lucky one Yeah, they’ll tell you now, you’re the lucky one And they’ll tell you now, you’re the lucky one, oh, oh, oh Oh, whoa, oh, oh"
Red (Taylor's Version),False,2021-11-12,14.0,Everything Has Changed (Taylor's Version),Taylor Swift,2021-11-12,0.498,0.61,6.0,-5.098,1.0,0.0363,0.271,0.0,0.223,0.474,79.918,4.0,245427.0,False,F#,major,F# major,"[Intro: Ed Sheeran] (You good to go?) [Verse 1: Taylor Swift] All I knew this morning when I woke Is I know something now Know something now I didn't before And all I've seen since 18 hours ago Is green eyes and freckles and your smile In the back of my mind, making me feel like [Pre-Chorus: Taylor Swift &  Ed Sheeran] I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you [Chorus: Taylor Swift & Ed Sheeran] 'Cause all I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday Is everything has changed [Verse 2: Ed Sheeran & Taylor Swift] And all my walls stood tall, painted blue And I'll take 'em down, take 'em down And open up the door for you And all I feel in my stomach is butterflies The beautiful kind, making up for lost time Taking flight, making me feel right [Pre-Chorus: Taylor Swift & Ed Sheeran] I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you [Chorus: Taylor Swift & Ed Sheeran] 'Cause all I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday Is everything has changed [Bridge: Taylor Swift & Ed Sheeran] Come back and tell me why I'm feeling like I've missed you all this time And meet me there tonight And let me know that it's not all in my mind [Pre-Chorus: Taylor Swift] I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you [Chorus: Taylor Swift & Ed Sheeran] 'Cause all I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday Is everything has changed [Outro: Taylor Swift] All I know is we said, ""Hello"" So dust off your highest hopes All I know is pouring rain And everything has changed All I know is a new found grace All my days, I'll know your face All I know since yesterday Is everything has changed"
Red (Taylor's Version),False,2021-11-12,15.0,Starlight (Taylor's Version),Taylor Swift,2021-11-12,0.628,0.685,4.0,-5.864,1.0,0.0358,0.00324,0.0,0.18,0.605,126.014,4.0,220413.0,False,E,major,E major,"[Chorus] I said, ""Oh, my, what a marvelous tune"" It was the best night, never would forget how we moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight Like we're made of starlight [Verse 1] I met Bobby on the boardwalk, summer of '45 Picked me up, late one night at the window We were 17 and crazy, running wild, wild Can't remember what song it was playing when we walked in The night we snuck into a yacht club party Pretending to be a duchess and a prince [Chorus] And I said, ""Oh, my, what a marvelous tune"" It was the best night, never would forget how we moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight [Verse 2] He said, ""Look at you Worrying so much about things you can't change You'll spend your whole life singing the blues If you keep thinking that way"" He was trying to skip rocks on the ocean, saying to me ""Don't you see the starlight, starlight? Don't you dream impossible things?"" [Chorus] Like, ""Oh, my, what a marvelous tune"" It was the best night, never would forget how we moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight [Bridge] Ooh, ooh, he's talking crazy Ooh, ooh, dancing with me Ooh, ooh, we could get married Have ten kids and teach 'em how to dream [Guitar Solo] [Chorus] Oh, my, what a marvelous tune It was the best night, never would forget how we moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight [Breakdown] Like we're made of starlight, starlight Like we dream impossible dreams Like starlight, starlight Like we dream impossible dreams [Outro] Don't you see the starlight, starlight? Don't you dream impossible things?"
Red (Taylor's Version),False,2021-11-12,16.0,Begin Again (Taylor's Version),Taylor Swift,2021-11-12,0.519,0.527,7.0,-7.673,1.0,0.0274,0.075,0.0,0.132,0.267,78.915,4.0,238867.0,False,G,major,G major,"[Verse 1] Took a deep breath in the mirror He didn't like it when I wore high heels, but I do Turn the lock and put my headphones on He always said he didn't get this song but I do, I do Walked in, expecting you'd be late But you got here early and you stand and wave I walk to you You pull my chair out and help me in And you don't know how nice that is, but I do [Chorus] And you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did I've been spending the last eight months Thinking all love ever does is break and burn and end But on a Wednesday in a cafe, I watched it begin again [Verse 2] You said you never met one girl who Had as many James Taylor records as you, but I do We tell stories and you don't know why I'm coming off a little shy, but I do [Chorus] But you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did I've been spending the last eight months Thinking all love ever does is break and burn and end But on a Wednesday in a cafe, I watched it begin again [Bridge] And we walked down the block to my car And I almost brought him up But you start to talk About the movies that your family watches Every single Christmas, and I will talk about that And for the first time, what's past is past [Chorus] 'Cause you throw your head back laughing like a little kid I think it's strange that you think I'm funny 'cause he never did I've been spending the last eight months Thinking all love ever does is break and burn and end But on a Wednesday in a cafe, I watched it begin again [Outro] But on a Wednesday in a cafe, I watched it begin again"
Red (Taylor's Version),False,2021-11-12,17.0,The Moment I Knew (Taylor's Version),Taylor Swift,2021-11-12,0.636,0.402,7.0,-7.855,1.0,0.031,0.0494,0.0,0.107,0.208,125.952,4.0,285280.0,False,G,major,G major,"[Verse 1] You should've been there Should've burst through the door With that ""Baby, I'm right here"" smile And it would've felt like A million little shining stars had just aligned And I would've been so happy [Verse 2] Christmas lights glisten I've got my eye on the door Just waiting for you to walk in But the time is ticking People ask me how I've been As I comb back through my memory How you said you'd be here You said you'd be here [Chorus] And it was like slow motion Standing there in my party dress In red lipstick With no one to impress And they're all laughing As I'm looking around the room But there was one thing missing And that was the moment I knew [Verse 3] And the hours pass by Now I just wanna be alone But your close friends always seem to know When there's something really wrong So they follow me down the hall And there in the bathroom I try not to fall apart And the sinking feeling starts As I say hopelessly ""He said he'd be here"" [Chorus] And it was like slow motion Standing there in my party dress In red lipstick With no one to impress And they're all laughing And asking me about you But there was one thing missing (missing) And that was the moment I knew [Bridge] What do you say When tears are streaming down your face In front of everyone you know? And what do you do When the one who means the most to you Is the one who didn't show? [Breakdown] You should've been here And I would've been so happy [Chorus] And it was like slow motion Standing there in my party dress In red lipstick With no one to impress And they're all standing around me, singing ""Happy birthday to you"" But there was one thing missing And that was the moment I knew Oh-oh-oh-oh-oh-oh-oh, I knew Oh-oh-oh-oh-oh-oh-oh [Outro] You called me later And said, ""I'm sorry I didn't make it"" And I said, ""I'm sorry, too"" And that was the moment I knew"
Red (Taylor's Version),False,2021-11-12,19.0,Girl At Home (Taylor's Version),Taylor Swift,2021-11-12,0.691,0.736,5.0,-6.974,1.0,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,4.0,220520.0,False,F,major,F major,"[Intro] Don't look at me, you got a girl at home And everybody knows that, everybody knows that, ah-ah Don't look at me, you got a girl at home And everybody knows that [Verse 1] I don't even know her But I feel a responsibility to do what's upstanding and right It's kinda like a code, yeah And you've been getting closer and closer And crossing so many lines [Pre-Chorus] And it would be a fine proposition If I was a stupid girl But honey, I am no one's exception This, I have previously learned [Chorus] So don't look at me, you got a girl at home And everybody knows that, everybody knows that, ah-ah Don't look at me, you got a girl at home And everybody knows that, everybody knows that I see you turn off your phone And now you've got me alone, and I say Don't look at me, you got a girl at home And everybody knows that, everybody knows that [Verse 2] I just want to make sure You understand perfectly You're the kind of man who makes me sad While she waits up, you chase down the newest thing And take for granted what you have [Pre-Chorus] And it would be a fine proposition If I was a stupid girl And, yeah, I might go with it If I hadn't once been just like her [Chorus] So don't look at me, you got a girl at home And everybody knows that, everybody knows that, ah-ah Don't look at me, you got a girl at home And everybody knows that, everybody knows that I see you turn off your phone And now you've got me alone, and I say Don't look at me, you got a girl at home And everybody knows that, everybody knows that Oh-oh-oh, oh-oh-oh Oh-oh-oh, oh-oh-oh [Bridge] Call a cab, lose my number You're about to lose your girl Call a cab, lose my number Let's consider this lesson learned [Chorus] Don't look at me, you got a girl at home And everybody knows that, everybody knows that, ah-ah Don't look at me, you got a girl at home And everybody knows that, everybody knows that Want to see you pick up your phone And tell her you're coming home Don't look at me, you got a girl at home And everybody knows that, everybody knows that [Outro] Don't look at me, you got a girl at home And everybody knows that, everybody knows that It would be a fine proposition If I hadn't once been just like her"
1989,False,2014-10-27,1.0,Welcome To New York,Taylor Swift,2014-10-20,0.789,0.634,7.0,-4.762,1.0,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,4.0,212600.0,False,G,major,G major,"[Verse 1] Walking through a crowd, the village is aglow Kaleidoscope of loud heartbeats under coats Everybody here wanted something more Searching for a sound we hadn't heard before And it said [Chorus] Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York It's a new soundtrack, I could dance to this beat, beat, forevermore The lights are so bright but they never blind me, me Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York [Verse 2] When we first dropped our bags on apartment floors Took our broken hearts, put them in a drawer Everybody here was someone else before And you can want who you want Boys and boys and girls and girls [Chorus] Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York It's a new soundtrack, I could dance to this beat, beat, forevermore The lights are so bright, but they never blind me, me Welcome to New York (New York), it's been waiting for you Welcome to New York, welcome to New York [Bridge] Like any great love, it keeps you guessing Like any real love, it's ever-changing Like any true love, it drives you crazy But you know you wouldn't change anything, anything, anything [Chorus] Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York Welcome to New York, it's been waiting for you Welcome to New York, welcome to New York It's a new soundtrack, I could dance to this beat The lights are so bright, but they never blind me Welcome to New York (New soundtrack) It's been waiting for you Welcome to New York The lights are so bright but they never blind me Welcome to New York So bright, they never blind me Welcome to New York Welcome to New York"
1989,False,2014-10-27,2.0,Blank Space,Taylor Swift,2014-10-27,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57,95.997,4.0,231827.0,False,F,major,F major,"[Verse 1] Nice to meet you, where you been? I could show you incredible things Magic, madness, heaven, sin Saw you there, and I thought ""Oh my God, look at that face You look like my next mistake Love's a game, wanna play?"" Ayy [Verse 2] New money, suit and tie I can read you like a magazine Ain't it funny? Rumors fly And I know you heard about me So hey, let's be friends I'm dyin' to see how this one ends Grab your passport and my hand I can make the bad guys good for a weekend [Chorus] So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, hmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name [Verse 3] Cherry lips, crystal skies I could show you incredible things Stolen kisses, pretty lies You're the King, baby, I'm your Queen Find out what you want Be that girl for a month Wait, the worst is yet to come Oh, no [Verse 4] Screaming, crying, perfect storms I can make all the tables turn Rose garden filled with thorns Keep you second guessin' like ""Oh my God, who is she?"" I get drunk on jealousy But you'll come back each time you leave 'Cause, darling, I'm a nightmare dressed like a daydream [Chorus] So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, hmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name [Bridge] Boys only want love if it's torture Don't say I didn't, say I didn't warn ya Boys only want love if it's torture Don't say I didn't, say I didn't warn ya [Chorus] So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, hmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name"
1989,False,2014-10-27,3.0,Style,Taylor Swift,2014-10-27,0.588,0.791,7.0,-5.595,1.0,0.0402,0.00245,0.00258,0.118,0.487,94.933,4.0,231000.0,False,G,major,G major,"[Verse 1] Midnight You come and pick me up, no headlights Long drive Could end in burning flames or paradise Fade into view, oh It's been a while since I have even heard from you (Heard from you) And I should just tell you to leave, 'cause I Know exactly where it leads, but I Watch us go 'round and 'round each time [Chorus] You got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down, we come back every time 'Cause we never go out of style, we never go out of style You got that long hair, slicked back, white t-shirt And I got that good girl faith and a tight little skirt And when we go crashing down, we come back every time 'Cause we never go out of style, we never go out of style [Verse 2] So it goes He can't keep his wild eyes on the road (Mmm) Takes me home The lights are off, he's taking off his coat (Mmm, yeah) I say, ""I heard, oh That you've been out and about with some other girl"" Some other girl He says, ""What you heard is true, but I Can't stop thinking 'bout you,"" and I I said, ""I've been there too a few times"" [Chorus] 'Cause you got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down, we come back every time 'Cause we never go out of style, we never go out of style You got that long hair, slicked back, white t-shirt And I got that good girl faith and a tight little skirt (A tight little skirt) And when we go crashing down, we come back every time 'Cause we never go out of style (we never go, we never go) We never go out of style [Bridge] Take me home Just take me home Yeah, just take me home Oh-oh, whoa-oh, oh (Out of style) [Chorus] Oh, you got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down (And when we go) We come back every time 'Cause we never go out of style, we never go out of style"
1989,False,2014-10-27,4.0,Out Of The Woods,Taylor Swift,2014-10-14,0.553,0.841,7.0,-6.937,1.0,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,4.0,235800.0,False,G,major,G major,"[Verse 1] Looking at it now It all seems so simple We were lying on your couch I remember You took a Polaroid of us Then discovered (Then discovered) The rest of the world was black and white But we were in screaming color And I remember thinking [Chorus] Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good (Are we out of the woods?) [Verse 2] Looking at it now Last December (Last December) We were built to fall apart Then fall back together (Back together) Your necklace hanging from my neck The night we couldn't quite forget When we decided, we decided To move the furniture so we could dance Baby, like we stood a chance Two paper airplanes flying, flying, flying And I remember thinking [Chorus] Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? (Out of the woods) Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? (Oh) Are we out of the woods? Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good (Are we out of the woods?) [Bridge] Remember when you hit the brakes too soon? Twenty stitches in a hospital room When you started crying, baby, I did too But when the sun came up, I was looking at you Remember when we couldn't take the heat? I walked out and said, ""I'm setting you free"" But the monsters turned out to be just trees When the sun came up, you were looking at me You were looking at me, ooh You were looking at me (Are we out of the woods yet? Are we out of the woods yet?) (Are we out of the woods yet? Are we out of the woods?) I remember (Are we in the clear yet? Are we in the clear yet?) (Are we in the clear yet? In the clear yet? Good) Oh, I remember [Chorus] Are we out of the woods yet? Are we out of the woods yet? (Yeah) Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? Are we in the clear yet? (Are we?) Are we in the clear yet? In the clear yet? Good Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? (Yeah) Are we in the clear yet? (Yeah) Are we in the clear yet? In the clear yet? Good Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods yet? Are we out of the woods? Are we in the clear yet? Are we in the clear yet? Are we in the clear yet? In the clear yet? Good"
